feature,class
"[-451.88797     152.28941     -44.48371      -4.6906934    13.169743
  -30.75567      -3.8442        2.717657    -24.248846     -7.6962905
   -3.5803256   -17.09597      -4.158366     -4.1728754   -12.602588
   -2.4258444    -3.296542     -5.804454      2.703676     -4.0222054
  -10.216935     -3.4609437    -5.1773124    -5.878691     -0.923732
   -4.0624037    -3.8484402     0.67854613   -2.386606     -4.7482977
   -3.793326     -1.7752869     4.0810823     4.799363      0.6856862
    1.5310929     1.0073415    -2.7934942    -2.7266626    -0.5678695 ]",hungry
"[-4.09257721e+02  1.19479614e+02 -5.73287468e+01 -2.50151157e+01
  4.43087435e+00 -2.51403313e+01 -2.40227628e+00  8.98084736e+00
 -1.39286261e+01 -3.76475286e+00  5.12903357e+00 -6.31754398e+00
 -2.09529209e+00 -1.66078401e+00 -1.15566854e+01 -6.77273321e+00
  9.54393804e-01  3.33955860e+00  8.28461647e+00  8.71531105e+00
  2.54147053e+00 -4.74549007e+00 -8.10513592e+00 -3.42674160e+00
 -1.14988983e-01 -3.33480978e+00 -4.77679777e+00 -4.60674381e+00
 -3.95245790e+00 -1.48814189e+00 -3.07620597e+00 -5.96155119e+00
 -4.02384996e+00 -1.90385389e+00 -5.94048083e-01  8.24744225e-01
  4.43037152e-01  1.36254251e+00  1.52207303e+00 -2.03838325e+00]",hungry
"[-592.6904       67.092896     16.713833      7.12403      12.531142
    7.3495145     2.933675      0.87352544   -2.2857354    -1.8672605
   -1.3082067    -3.6192656    -4.271238     -4.0150247    -4.5142384
   -3.5766635    -2.7567663    -3.4280396    -3.2743049    -2.3226507
   -2.128681     -2.9662921    -4.467983     -4.9957175    -4.0925226
   -3.7342865    -4.1753583    -4.12027      -3.7306108    -3.4675903
   -3.1702704    -2.8517752    -2.7066832    -2.8024697    -2.7470465
   -2.3664408    -2.1517518    -1.9881974    -1.5832593    -1.4520086 ]",hungry
"[-4.4546390e+02  1.3346750e+02 -6.3199501e+01  6.0354724e+00
  9.8231430e+00 -4.1468689e+01  1.0000060e+01  1.4765921e+01
 -1.8699411e+01  3.8799825e+00 -3.1085370e+00 -1.9807276e+01
  2.0468156e+00 -3.8679898e+00 -1.2260197e+01  3.6168094e+00
 -4.5138302e+00 -8.8828430e+00  2.3676178e+00 -5.2802610e+00
 -5.5798349e+00  1.8624692e+00 -5.3476448e+00 -3.1105056e+00
  3.7863362e-01 -7.3034439e+00 -3.3026173e+00 -1.8828851e-01
 -4.3629246e+00  1.1455344e+00 -8.8420272e-02 -7.1567202e+00
 -2.4326732e+00 -1.1838038e+00 -3.8145161e+00 -5.6827313e-01
 -1.5006320e+00 -2.2271276e+00 -9.0000153e-01 -4.8167558e+00]",hungry
"[-3.9030310e+02  1.6649124e+02 -3.7688576e+01 -1.3159283e+01
 -7.3168106e+00 -5.6722775e+01 -2.4524483e+01  2.6429994e+00
 -9.6394100e+00 -1.4243300e+00 -7.4364629e+00 -1.9518362e+01
 -6.2412286e+00 -5.2586932e+00 -8.0855503e+00  7.4155343e-01
 -6.0618410e+00 -9.4367933e+00  6.8423593e-01 -2.4182146e+00
 -5.9604230e+00 -3.2496161e+00 -6.6948347e+00 -3.5904071e+00
  9.5651102e-01 -3.1056185e+00 -5.4221690e-01  2.5196614e+00
 -2.0440390e+00 -2.2830446e+00 -2.5848370e+00 -3.6610155e+00
  1.0576717e+00  5.6493694e-01 -2.2273474e+00  1.0064993e+00
 -7.3424280e-02 -1.0132771e+00  3.7492733e+00  2.4435976e+00]",hungry
"[-2.4183937e+02  1.6353432e+02 -8.7507721e+01 -1.4754786e+01
  2.0984602e+01 -3.1039946e+01  4.1855121e+00  1.0856158e+01
 -1.6766308e+01  7.2895164e+00  5.3892894e+00 -1.2500534e+01
  1.8368435e+00 -3.6793442e+00 -9.7677431e+00  3.4761519e+00
 -3.4307780e+00 -3.9396062e+00  6.7812033e+00 -2.8646593e+00
 -4.6402140e+00  1.1626065e+00 -6.3046198e+00 -4.0826230e+00
 -1.8395089e+00 -1.0766442e+01 -7.1460004e+00 -2.8703754e+00
 -5.9947762e+00 -2.3958251e+00 -4.6654201e+00 -7.9093180e+00
 -4.0710530e-01 -1.3611306e+00 -5.1514592e+00 -1.0332998e-02
 -1.0795697e+00 -3.6523829e+00 -2.1898942e+00 -5.0439219e+00]",hungry
"[-2.9766638e+02  1.4600461e+02 -5.6195091e+01 -9.7173681e+00
 -1.0358826e+00 -4.6702888e+01 -7.3861756e+00  6.3373728e+00
 -1.2334476e+01  3.4910202e+00 -3.0684721e+00 -1.3843643e+01
 -6.0298508e-01 -5.3666201e+00 -2.1068122e+00  9.2881813e+00
 -6.1388545e+00 -7.6745162e+00  1.7596656e+00 -9.7313366e+00
 -7.5634136e+00  1.4620547e-01 -9.7478342e+00 -6.1833754e+00
  1.0009171e+00 -4.5684114e+00 -1.1257421e+00  4.5197353e-01
 -3.2393143e+00  3.6937847e+00  2.6147056e+00 -5.2672620e+00
 -2.5561810e+00 -3.2267203e+00 -5.0379930e+00 -1.2516727e-01
 -9.9493957e-01 -1.0229641e+00  1.8970532e+00 -2.8402936e+00]",hungry
"[-1.8304033e+02  1.5373062e+02 -9.8807541e+01 -1.9543877e+01
 -2.3177738e+00 -5.2649593e+01  6.6860328e+00  8.4987144e+00
 -2.4534670e+01  9.6561747e+00 -1.2014853e-01 -2.1935322e+01
  5.1371012e+00 -1.6007292e+00 -1.1671304e+01  8.0394392e+00
  8.4252846e-01 -2.7958813e+00  7.7214551e+00 -4.5437536e+00
 -5.9407654e+00  1.0664715e+00 -8.0713921e+00 -3.7948215e+00
  1.5093122e+00 -5.8740344e+00 -6.2222891e-02  2.2079582e+00
 -3.9559023e+00  1.5597259e+00  6.4168596e-01 -3.4982934e+00
  2.9394691e+00  5.2201861e-01 -2.8755174e+00  1.6525159e+00
 -2.2071640e+00 -2.8410001e+00  2.0992966e+00 -2.1641271e+00]",hungry
"[-2.7386719e+02  1.2988347e+02 -4.7676624e+01  8.6150675e+00
  1.3679794e+01 -3.9474190e+01 -7.9686952e+00 -4.0296331e-01
 -2.1309845e+01 -3.6071055e+00 -4.1389380e+00 -4.9565549e+00
  1.3962672e+01  1.4317380e+00 -6.7575011e+00  2.7707648e+00
 -1.2038774e+01 -1.4714323e+01 -3.5206842e-01 -7.8847933e+00
 -9.6658545e+00 -1.5934703e-01 -3.5363081e-01  4.9662066e+00
  5.5676990e+00 -2.9830847e+00  2.3006730e+00  2.8981090e+00
 -6.8479180e+00 -2.1693394e+00  2.4798543e+00 -2.2751157e+00
 -2.1126018e+00 -1.9203378e+00 -1.1620206e+00  2.5181305e+00
  1.3442801e+00  2.3675225e+00  3.2458038e+00 -3.3129611e+00]",hungry
"[-3.4938971e+02  1.3209171e+02 -5.5331322e+01 -1.2695782e+01
  4.3754072e+00 -3.3727699e+01 -4.9518285e+00 -8.0316466e-01
 -2.2362106e+01 -5.8391275e+00 -8.6891909e+00 -1.8571651e+01
 -1.7618557e+00 -3.8554506e+00 -9.0445957e+00  4.7747645e-01
 -6.7412443e+00 -9.5155134e+00 -7.6591957e-01 -5.3315954e+00
 -4.4045434e+00  1.0231980e+00 -4.1393428e+00 -6.0144919e-01
  3.6470332e+00 -2.3489025e+00  5.4487610e-01  4.0670285e+00
 -1.7460988e-01  2.6396165e-02 -1.3772889e+00 -2.5468037e+00
  1.8600280e+00 -9.2851651e-01 -3.1971993e+00  1.4430637e+00
 -1.3305858e+00 -3.3361638e+00  6.9357675e-01 -1.8616406e+00]",hungry
"[-3.4200604e+02  1.0249031e+02 -6.5531929e+01 -2.1132398e+00
  1.8533756e+01 -2.6974455e+01 -3.1071675e+00  1.0898715e-01
 -1.9213196e+01  5.4567981e-01  1.3720013e+00 -3.6952548e+00
  1.2354285e+01  1.9454079e+00 -1.0912379e+01 -3.6064186e+00
 -7.0673075e+00 -5.6143856e+00 -1.4547703e-01 -9.1442852e+00
 -5.5368376e+00  3.7307494e+00 -7.0598161e-01  1.9632089e+00
  4.2676725e+00 -2.3062634e+00 -6.7427939e-01 -1.8138455e+00
 -6.8416185e+00 -2.2742703e+00 -3.0849466e+00 -6.8503404e+00
 -1.9792219e+00 -2.8204663e+00 -5.1821294e+00 -1.0235623e+00
 -2.0616500e+00 -2.8670609e+00 -6.7133820e-01 -4.0686569e+00]",hungry
"[-3.8364417e+02  1.0020553e+02 -6.1170853e+01 -4.2176237e+00
  4.6434846e+00 -2.5036386e+01  1.1320539e+01  2.9170516e+00
 -2.0659292e+01 -4.6676353e-02 -2.7788634e+00 -1.0735195e+01
  1.5089790e+00 -2.9734693e+00 -4.8968129e+00  5.3672695e+00
  1.3503418e+00 -3.8019638e+00  6.5074146e-01 -6.8968093e-01
 -5.4162464e+00 -3.6454072e+00 -2.5146377e+00 -5.0555663e+00
 -3.0772009e+00 -9.0118247e-01 -2.3749299e+00 -2.6887307e-01
  3.9833471e-01 -2.6920240e+00 -9.4321680e-01  8.0113423e-01
 -1.1461493e+00 -1.2256383e+00 -8.0738688e-01 -1.0300653e+00
 -1.0386648e+00 -9.6161461e-01 -1.6734144e-01 -1.3890909e+00]",hungry
"[-2.97237183e+02  1.39564255e+02 -5.33537827e+01 -7.74228764e+00
  1.29034834e+01 -2.52935047e+01  2.09164810e+00  3.39714360e+00
 -2.03855152e+01 -3.09158397e+00 -5.60659409e+00 -1.85980015e+01
 -6.41666889e+00 -1.05565166e+01 -1.36072149e+01 -1.88172638e+00
 -8.58870220e+00 -8.55793095e+00  2.58647156e+00 -5.01209402e+00
 -7.22934008e+00 -1.52704704e+00 -6.93753052e+00 -4.10763931e+00
 -2.51660887e-02 -6.56996870e+00 -3.30045700e+00 -3.05535775e-02
 -5.47894430e+00 -2.84345603e+00 -1.55964065e+00 -4.59307909e+00
 -6.23125911e-01 -1.25796878e+00 -3.77066374e+00  1.05070508e+00
 -1.95698410e-01 -2.92925382e+00  9.76302505e-01 -1.00925215e-01]",hungry
"[-238.93916     131.60283     -84.43446      -8.359517      6.9755526
  -39.87088      11.933687     13.612982    -17.758137      9.327435
    0.55035216  -19.345718      1.6018456    -1.3299285    -3.4807286
   14.713272      8.357082      5.0806212     5.9034486   -11.375316
   -7.6304536     3.7432       -3.0356517     0.26004332   -0.24822347
   -8.914192      0.87618774    2.2593188    -7.607847      0.38480023
    5.767768      3.1672902     5.6995025     0.66498786   -1.9163394
    2.4518957    -2.8485436    -2.226949      4.838658     -1.0425185 ]",hungry
"[-4.84909088e+02  7.91170197e+01 -1.63400383e+01 -7.51577616e+00
  1.26785457e+00 -1.43381948e+01 -6.57354546e+00 -5.03951120e+00
 -1.06100817e+01 -5.55690098e+00 -1.15377417e+01 -1.43246975e+01
 -3.58546829e+00 -6.72124577e+00 -1.22794352e+01 -6.45832205e+00
 -6.36966467e+00 -5.38025045e+00  1.46667445e+00  2.42272377e+00
  4.10578442e+00  4.93943453e+00 -2.55318475e+00 -5.00102663e+00
 -2.00630713e+00 -2.74596477e+00 -1.46234775e+00 -4.23667699e-01
 -2.89475870e+00 -1.60387218e+00 -2.50451446e-01 -1.96703398e+00
 -1.56727004e+00 -1.86549008e+00 -2.51014924e+00 -1.48471728e-01
  3.12103540e-01  2.93834925e-01  2.92009258e+00  3.14668727e+00]",hungry
"[-3.61083923e+02  1.25499725e+02 -5.95476112e+01  3.30511665e+00
  1.69516525e+01 -3.88939095e+01 -1.32021017e+01 -4.93558645e+00
 -2.13709068e+01 -1.33082795e+00 -5.04803085e+00 -1.17213001e+01
  3.95636964e+00 -9.86635303e+00 -1.52401943e+01  4.95114422e+00
 -1.38746417e+00 -6.36905956e+00  3.39146042e+00 -4.27379990e+00
 -5.49295950e+00  5.26500642e-01 -7.08867979e+00 -4.68852282e+00
  9.18064356e-01 -5.87517691e+00 -3.90759516e+00 -5.10806404e-02
 -3.10177922e+00 -3.47626805e-02 -8.08016434e-02 -1.90937901e+00
  3.59480953e+00  1.81608975e+00 -1.50992715e+00  3.32637882e+00
  1.86023068e+00 -8.91548395e-01  1.90714991e+00 -8.96383077e-03]",hungry
"[-276.16992     189.5623      -53.79176      13.612851     25.339197
  -38.547157     -2.4224808     1.1289202   -22.589392      5.1148624
   -2.2505999   -15.995033      4.263194     -6.133476    -11.067489
    5.6001706    -5.55575      -5.8545675     6.824621     -3.939588
   -2.4047418     4.0192685    -7.3248467    -3.5812867     1.0495476
   -7.163491     -2.124115     -1.3992759    -8.293233     -1.8918437
   -2.373875     -7.6121416    -2.1929104    -4.2563477    -6.8840117
   -1.6248568    -4.520423     -5.0193644    -0.44384465   -4.342233  ]",hungry
"[-314.7341     148.35397    -67.776505    15.494818    28.45314
  -31.443913     3.522226    -4.3724504  -28.622614     3.5517004
  -13.182942   -31.903915    -2.2539399   -7.9220877  -13.501597
    4.5563617   -7.93075     -8.235712     7.117364    -7.488794
   -8.669909     6.149293     0.6296758   -2.0129163   -2.0701065
   -4.2597027    4.768191    -0.8018436  -11.402299     1.1860616
    5.5257783   -2.0607822   -0.8617554   -4.175213    -3.8752563
    1.4925939   -6.2703843   -5.279429     3.3185077   -5.289551 ]",hungry
"[-7.2929413e+02  1.0416509e+02  3.8411577e+00  2.2660759e+01
  2.0723587e+01 -6.8985200e+00  6.8546319e+00  6.1297045e+00
 -6.1994619e+00  2.9361985e+00 -1.1685745e+00 -6.1223402e+00
  2.8698044e+00 -3.1734319e+00 -5.5790977e+00  3.1263313e+00
 -3.6919670e+00 -6.6260028e+00  1.6480760e-01 -4.6149335e+00
 -5.2918701e+00 -3.4036559e-01 -4.5611281e+00 -4.2458868e+00
 -1.8966098e+00 -6.2589059e+00 -4.3048434e+00 -2.4762018e+00
 -6.4445667e+00 -3.9939353e+00 -2.9474895e+00 -6.3444376e+00
 -3.5529745e+00 -2.7112083e+00 -4.9711514e+00 -2.4944403e+00
 -2.9251387e+00 -4.5735559e+00 -1.9911103e+00 -2.7083952e+00]",hungry
"[-306.75256     119.55846    -118.3429       -8.839161     14.273354
  -42.565975     13.497779      7.859835    -25.20014      11.137051
   -4.7656684   -23.218542     11.059659      2.354815     -6.2560053
   10.740691     -8.281507    -11.90971       4.3131166    -8.268742
   -5.927178      2.6346104   -10.170554     -1.8185095     7.5763035
   -2.6021576     2.8795717     5.5450835    -1.4551567     4.6172996
    0.5172925    -7.40891       0.51880634   -1.1159239    -5.1642756
    1.165515     -1.8114829    -3.5147603     1.1875064    -2.445224  ]",hungry
"[-3.47773956e+02  1.69961060e+02 -5.93247490e+01  4.10153103e+00
  2.26954288e+01 -3.31963654e+01 -8.87259960e-01  2.15558457e+00
 -2.26215782e+01  2.06793427e-01 -7.19272232e+00 -2.12048397e+01
 -5.57764053e-01 -7.51981926e+00 -1.48155718e+01 -1.03806019e+00
 -1.14069366e+01 -1.54141741e+01 -5.08511972e+00 -1.30427465e+01
 -1.11436081e+01 -4.04668903e+00 -1.37457190e+01 -1.09794703e+01
 -4.69033098e+00 -1.01354475e+01 -5.61378908e+00 -3.76416612e+00
 -8.10757351e+00 -8.65402102e-01 -1.23077512e+00 -7.47959423e+00
 -1.15205216e+00 -4.71079238e-02 -3.57517505e+00 -3.96741211e-01
 -2.00631809e+00 -2.47380066e+00  1.01713145e+00 -1.68849456e+00]",hungry
"[-2.9079532e+02  1.3767030e+02 -6.8410973e+01 -3.7260706e+00
  9.3685532e+00 -3.3669258e+01  6.5517969e+00 -8.8270587e-01
 -2.8345903e+01 -1.0572942e+00 -9.8961248e+00 -2.0148392e+01
  6.7389569e+00 -4.3260834e-01 -6.4951067e+00  7.8087587e+00
 -6.4757161e+00 -1.0806002e+01  1.7529984e+00 -5.2452922e+00
 -3.0617816e+00  2.1705239e+00 -7.3033619e+00 -1.2994118e+00
  4.2424345e+00 -3.3856204e+00  1.8543571e+00  3.9743426e+00
 -2.2698264e+00  1.0697987e+00 -1.0332198e+00 -4.2943587e+00
  1.5345825e+00 -1.4128280e+00 -3.8844860e+00  1.4606208e+00
 -1.2077974e+00 -2.3914592e+00  2.4600108e-01 -3.1111717e+00]",hungry
"[-3.7070068e+02  9.5222336e+01 -4.0757805e+01 -1.0651716e+01
 -4.0562104e-02 -2.6918266e+01 -2.3690876e-01  5.6749411e+00
 -1.4593813e+01 -4.9003477e+00 -4.9186339e+00 -1.3584275e+01
 -1.7845336e+00  1.8042108e+00  2.5445597e-02  4.2939234e+00
 -2.7731328e+00 -7.1234465e+00 -3.4459338e+00 -6.8266811e+00
 -5.5428824e+00 -2.0602558e+00 -6.9318838e+00 -5.5921793e+00
 -1.5360973e+00 -3.0193362e+00  1.5454794e-01  1.8057989e+00
 -1.2785362e+00  3.5594451e-01 -4.3696958e-01 -3.3885305e+00
 -8.0306017e-01 -1.6413147e+00 -4.4184823e+00 -1.7541951e+00
 -8.2442904e-01 -5.6090432e-01  1.8544657e+00  5.5467606e-01]",hungry
"[-3.5301938e+02  1.2682276e+02 -6.5415466e+01 -1.4916284e+01
  8.8179951e+00 -3.1331564e+01 -4.2496181e+00  3.5919899e-01
 -2.2027040e+01 -3.5738852e+00 -2.7330556e+00 -1.5299480e+01
 -3.1264138e+00 -2.8621190e+00 -5.2052116e+00  3.6648092e+00
  1.2714830e-01 -2.0392765e-01  8.0301571e-01 -9.1217508e+00
 -4.1955009e+00  1.7605103e+00 -7.3925591e+00 -3.5309219e+00
  1.7706050e+00 -5.3122258e+00 -1.4349124e+00  2.7052891e+00
 -2.9766021e+00 -7.0338756e-01  2.0202410e+00  6.0436457e-01
  3.1875517e+00  8.8715875e-01 -2.0162721e+00  9.1610759e-01
 -1.7025474e+00 -4.1405473e+00 -6.1484170e-01 -1.3608325e+00]",hungry
"[-3.43419769e+02  1.38937042e+02 -5.19920158e+01  1.13424320e+01
  1.61002994e+00 -5.62972755e+01 -6.09428501e+00 -4.14823622e-01
 -2.52191792e+01  6.37240887e+00  2.14326882e+00 -1.57521372e+01
  2.62856893e-02 -9.50862217e+00 -1.57385530e+01 -1.66617656e+00
 -1.07020674e+01 -1.09156275e+01 -4.96791750e-01 -8.97266388e+00
 -4.94406414e+00  3.79197407e+00 -3.53927946e+00 -2.42514467e+00
 -2.37870812e+00 -7.13708401e+00  6.52840912e-01  1.35859847e+00
 -1.80815697e+00  4.99247313e+00  2.27352571e+00  8.35476696e-01
  8.84725475e+00  4.18297529e+00 -1.23010598e-01  2.92503452e+00
 -1.83624649e+00 -8.25553238e-01  3.64091611e+00 -1.29415846e+00]",hungry
"[-4.07271881e+02  1.19845695e+02 -5.32835884e+01 -2.24845734e+01
 -6.85762453e+00 -3.11945801e+01 -1.81452620e+00 -2.10933730e-01
 -1.30412817e+01  5.84041214e+00 -4.38155079e+00 -1.58627815e+01
  1.08991647e+00 -7.70437574e+00 -1.61845512e+01  3.98278326e-01
  2.29625893e+00  6.45555067e+00  2.11116676e+01  1.47096405e+01
  2.91801381e+00 -4.01822662e+00 -1.28394337e+01 -6.66545534e+00
  2.77536893e+00 -1.78331208e+00 -5.80627966e+00 -8.38042545e+00
 -7.25278664e+00  2.59983134e+00 -2.78902590e-01 -1.21417255e+01
 -8.39398861e+00  1.00529742e+00  4.07188654e+00  4.93352699e+00
  4.92125940e+00  8.04701424e+00  7.11717701e+00 -3.97168708e+00]",hungry
"[-3.0303094e+02  1.3952737e+02 -3.4785698e+01 -1.4500668e+01
  6.3223128e+00 -1.5017943e+01  1.3663386e+00 -7.4844599e+00
 -2.2599659e+01  2.7046752e+00  6.1497402e-01 -1.6343744e+01
 -3.8952789e+00 -4.1212497e+00 -7.7170525e+00  8.0258961e+00
  6.6517057e+00  9.1628426e-01  1.0353597e+01  5.1399922e+00
 -6.8167763e+00 -6.6729980e+00 -6.8107486e+00 -3.8795419e+00
  3.7287799e-01 -5.6878042e+00 -8.0534945e+00 -1.9854665e+00
 -2.8255975e-01 -3.0096507e+00 -7.3260679e+00 -7.3470025e+00
  5.9562963e-01  3.5037849e+00 -5.0640069e-02  6.5077853e-01
  1.3047491e+00 -9.9332052e-01 -2.5500755e+00 -4.4198036e+00]",hungry
"[-3.8231055e+02  9.1231270e+01 -2.7272739e+01 -2.0874338e+01
 -2.2121828e+00 -1.7674698e+01 -8.4178305e+00 -5.0264794e-01
 -1.0759631e+01 -7.5123291e+00 -4.8782382e+00 -1.0442965e+01
 -4.4689484e+00  1.3320495e+00 -1.6472740e+00 -2.0975547e+00
 -1.9559326e+00 -2.0215094e+00 -1.2041651e+00 -5.4014339e+00
 -8.0262671e+00 -3.4570706e+00  1.5212919e-01  1.3609364e+00
  1.4659390e+00 -7.2352630e-01  5.9432787e-01  4.0777526e+00
  1.0406612e+00 -3.4394832e+00 -1.2540423e+00  2.3806720e+00
  1.3500433e+00 -1.4908624e+00 -1.8674519e+00 -1.2429577e+00
 -2.3497775e+00 -3.1909828e+00 -2.1568408e+00 -1.3283190e+00]",hungry
"[-3.5743503e+02  1.6758238e+02 -2.1198864e+01 -1.4313739e+01
  4.2947879e+00 -2.4493307e+01 -7.0828500e+00  4.8325419e+00
 -1.1021094e+01 -7.0887704e+00 -7.3263850e+00 -1.4967174e+01
 -7.8175693e+00 -7.1151099e+00 -9.2144909e+00 -3.0473886e+00
 -4.9851160e+00 -5.4190917e+00  1.0113809e+00 -1.4940622e+00
 -4.5366917e+00 -4.0546045e+00 -7.3044701e+00 -5.3534045e+00
 -1.1670698e+00 -2.7819853e+00 -2.6638565e+00 -2.5668225e+00
 -4.0271692e+00 -1.5091945e+00 -1.7588539e+00 -4.2995892e+00
 -1.6319002e+00  1.4984983e-01  3.2284796e-01  2.2580070e+00
  1.3762072e+00  6.4485431e-01  1.4276664e+00 -1.0051000e+00]",hungry
"[-4.6377368e+02  1.4834918e+02 -7.4781807e+01 -1.3469832e+01
  1.3816665e+01 -3.0799158e+01 -5.8820801e+00 -1.1262895e+01
 -2.4276340e+01  1.2135874e+01 -1.6558717e-01 -2.5644442e+01
 -4.0747752e+00 -1.7240447e+00 -8.1081409e+00 -1.1938359e+00
 -1.0882436e+01 -6.6074214e+00  7.0176778e+00 -4.4046779e+00
 -6.5011520e+00  2.6931137e-01 -4.8710403e+00  1.5457588e+00
  4.1809487e+00 -7.6357012e+00 -4.9015341e+00 -1.4970655e+00
 -6.1190801e+00 -2.3021286e+00 -4.9705076e+00 -8.8856020e+00
  3.8839853e-01  8.8688558e-01 -3.1098752e+00  1.9394857e+00
  1.9699976e-01 -1.8803828e+00  3.0258498e+00  8.1355155e-01]",hungry
"[-260.62158     156.60327    -108.586876      6.3018928    16.401154
  -55.345146     10.662008      7.8330894   -32.769993      6.509918
    1.6884494   -10.065395     14.141752     -8.348737    -14.433339
    8.209543     -8.025994     -7.205307      3.2335176   -14.311772
   -2.8502703     9.961509     -4.604324      3.2668161     4.238338
  -10.456028      1.539988      4.0113       -7.000134      0.47351658
   -1.3684382    -5.498968      3.1298978    -1.8470637    -3.257866
    3.7187636    -5.0639853    -5.8443995     2.2301016    -2.7065313 ]",hungry
"[-340.14746     191.7494      -51.997868      1.330318     21.55269
  -31.521355     -2.2149918    -0.77628714  -24.833479     -3.0232263
   -9.359385    -21.032543     -2.1138198    -9.137347    -11.7095585
    3.3855464    -6.9449196    -6.0499306     4.02248     -11.918397
  -10.639356      1.8181149    -9.499944     -8.954735      0.40951276
   -6.3992124    -5.6493244    -1.204687     -4.3728204    -1.8029203
   -2.8416917    -5.3926563     0.7374146    -1.3718506    -6.168685
   -2.1168094    -2.8570004    -3.1724706     1.5484159     0.96184415]",hungry
"[-2.4329370e+02  2.0421344e+02 -7.4124252e+01  9.3244114e+00
  5.3520954e+01 -2.2173399e+01 -2.2264161e+00  1.2641331e+01
 -1.6507364e+01 -2.0221488e+00 -2.4919489e-01 -1.1027425e+01
  2.5787315e+00 -7.6202946e+00 -1.6151728e+01  1.5865437e+00
 -3.1628084e+00 -9.8466015e+00  1.2733595e+00 -2.7366691e+00
 -8.2379751e+00 -4.9922624e+00 -6.7159309e+00 -3.7523606e+00
 -4.3662896e+00 -1.1485436e+01 -6.5230818e+00 -3.6163223e+00
 -8.0249786e+00 -4.5925717e+00 -4.3086410e+00 -5.9216909e+00
 -9.6336776e-01 -2.9622819e+00 -4.6911716e+00  7.4904364e-01
 -1.3648355e+00 -3.2879035e+00  1.7201875e-01 -1.9921541e+00]",hungry
"[-251.57849     159.80554     -82.84762      -5.749797     19.013464
  -43.698166    -10.990586     -1.4827174   -21.822737     -0.92429537
  -10.572878    -15.451818     14.88424       7.321987      1.2276226
   16.764212     -2.5145133   -15.138801     -3.2502296    -8.273926
   -7.3465242    -1.704143    -11.888041     -8.169125      1.649341
   -1.0596898     2.5062716     5.245918      3.5301192     6.584265
    0.25957498   -5.7240796    -0.30067486   -2.823037     -5.774922
   -0.60804534   -2.0455565    -3.3646147    -1.7817916    -3.7047558 ]",hungry
"[-3.6094699e+02  1.1613911e+02 -3.4662586e+01 -4.2972307e+00
  1.9110497e+01 -2.0422583e+01 -1.5554217e+01 -5.8754134e+00
 -1.9001282e+01 -7.8357415e+00  5.9065807e-01 -9.2474651e+00
 -6.9134717e+00 -4.9496498e+00 -1.0270067e+01 -7.1227765e+00
 -4.2544703e+00 -4.8373051e+00 -2.7324603e+00 -1.6577054e+00
  8.7655127e-01  2.6413136e+00 -2.7576965e-01  1.3548527e+00
  4.4762383e+00  1.8494658e+00  1.8526920e+00  3.4785774e+00
  1.0110091e+00 -1.7143328e-01 -9.9322665e-01 -3.3164940e+00
 -2.9228246e+00 -2.4618108e+00 -3.0445819e+00 -2.3086677e+00
 -3.0882792e+00 -3.8429720e+00 -2.5658894e+00 -2.9136741e+00]",hungry
"[-2.1207616e+02  7.0963280e+01 -4.6126141e+01  1.1881114e+01
 -2.6023035e+01  5.2798829e+00 -5.8655553e+00  2.1702595e+00
 -3.2062962e+01 -1.5442740e+00 -3.9080596e+00 -9.3303604e+00
 -6.9700646e+00  3.4769013e+00  3.5997913e+00 -5.1690421e+00
 -1.2031487e+01 -1.5397628e+01 -2.4889529e+00 -3.5982621e+00
 -1.3562908e+01 -5.4110446e+00 -8.8611555e+00  3.1587646e+00
  5.4476690e-01  2.9220366e+00 -6.2324405e-01 -5.6837630e-01
 -7.1019340e+00 -2.9901888e+00 -4.4829564e+00  7.4123168e-01
 -7.5233502e+00  3.9833266e-01 -1.4780226e+00  1.3664728e+00
  3.0988264e+00  2.6196630e+00  2.7831467e-02  1.2707945e+00]",hungry
"[-3.24864746e+02  1.25854385e+02 -1.06813568e+02 -1.82981701e+01
  2.31709862e+01 -3.81844978e+01 -8.01843929e+00  1.39867611e+01
 -3.42730427e+00  8.98530960e+00 -4.44418460e-01 -1.13436794e+01
  4.50050306e+00 -7.30167675e+00 -1.39877605e+01  3.80940771e+00
 -2.03788829e+00 -5.41219759e+00  4.94313765e+00 -2.29561996e+00
 -4.60035467e+00  2.77725428e-01 -4.61029196e+00 -1.20487022e+00
  1.36804545e+00 -4.15366650e+00 -4.61547561e-02  1.73625648e-01
 -3.79074812e+00  3.04680800e+00  3.22560620e+00 -1.03758740e+00
  3.15718508e+00  1.78469992e+00 -4.09035742e-01  2.59240961e+00
 -4.19088334e-01 -4.07840818e-01  2.31200290e+00 -2.59672880e+00]",hungry
